Datetime,DiffuseFlows
1/7/2017 11:30,68.13
1/7/2017 11:40,71.4
1/7/2017 11:50,76.5
1/7/2017 12:00,81.3
1/7/2017 12:10,84
1/7/2017 12:20,88.5
1/7/2017 12:30,88.7
1/7/2017 12:40,96.7
1/7/2017 12:50,134.6
1/7/2017 13:00,211.5
1/7/2017 13:10,202.3
1/7/2017 13:20,199.1
1/7/2017 13:30,205.5
1/7/2017 13:40,181.4
1/7/2017 13:50,201.5
1/7/2017 14:00,171.7
1/7/2017 14:10,189.4
1/7/2017 14:20,194.3
1/7/2017 14:30,166.2
1/7/2017 14:40,149.8
1/7/2017 14:50,138.7
1/7/2017 15:00,133.5
1/7/2017 15:10,116.6
1/7/2017 15:20,122.1
1/7/2017 15:30,191
1/7/2017 15:40,276.7
1/7/2017 15:50,299.9
1/7/2017 16:00,306.1
1/7/2017 16:10,295.5
1/7/2017 16:20,272.2
1/7/2017 16:30,247.4
1/7/2017 16:40,201.6
1/7/2017 16:50,132.2
1/7/2017 17:00,98.9
1/7/2017 17:10,132.2
1/7/2017 17:20,116.2
1/7/2017 17:30,89.9
1/7/2017 17:40,61.94
1/7/2017 17:50,41.89
1/7/2017 18:00,15.12
1/7/2017 18:10,8.52
1/7/2017 18:20,4.102
1/7/2017 18:30,1.48
1/7/2017 18:40,0.337
1/7/2017 18:50,0.108
1/7/2017 19:00,0.1
1/7/2017 19:10,0.089
1/7/2017 19:20,0.085
1/7/2017 19:30,0.104
1/7/2017 19:40,0.096
1/7/2017 19:50,0.089
1/7/2017 20:00,0.119
1/7/2017 20:10,0.07
1/7/2017 20:20,0.137
1/7/2017 20:30,0.074
1/7/2017 20:40,0.152
1/7/2017 20:50,0.119
1/7/2017 21:00,0.134
1/7/2017 21:10,0.13
1/7/2017 21:20,0.126
1/7/2017 21:30,0.141
1/7/2017 21:40,0.126
1/7/2017 21:50,0.148
1/7/2017 22:00,0.122
1/7/2017 22:10,0.159
1/7/2017 22:20,0.126
1/7/2017 22:30,0.145
1/7/2017 22:40,0.104
1/7/2017 22:50,0.148
1/7/2017 23:00,0.13
1/7/2017 23:10,0.148
1/7/2017 23:20,0.134
1/7/2017 23:30,0.145
1/7/2017 23:40,0.156
1/7/2017 23:50,0.111
1/8/2017 0:00,0.13
1/8/2017 0:10,0.111
1/8/2017 0:20,0.122
1/8/2017 0:30,0.134
1/8/2017 0:40,0.137
1/8/2017 0:50,0.108
1/8/2017 1:00,0.148
1/8/2017 1:10,0.096
1/8/2017 1:20,0.185
1/8/2017 1:30,0.126
1/8/2017 1:40,0.137
1/8/2017 1:50,0.13
1/8/2017 2:00,0.141
1/8/2017 2:10,0.108
1/8/2017 2:20,0.141
1/8/2017 2:30,0.115
1/8/2017 2:40,0.111
1/8/2017 2:50,0.126
1/8/2017 3:00,0.141
1/8/2017 3:10,0.204
1/8/2017 3:20,0.137
1/8/2017 3:30,0.2
1/8/2017 3:40,0.145
1/8/2017 3:50,0.159
1/8/2017 4:00,0.111
1/8/2017 4:10,0.134
1/8/2017 4:20,0.122
1/8/2017 4:30,0.145
1/8/2017 4:40,0.182
1/8/2017 4:50,0.119
1/8/2017 5:00,0.141
1/8/2017 5:10,0.137
1/8/2017 5:20,0.141
1/8/2017 5:30,0.141
1/8/2017 5:40,0.104
1/8/2017 5:50,0.134
1/8/2017 6:00,0.141
1/8/2017 6:10,0.163
1/8/2017 6:20,0.156
1/8/2017 6:30,0.174
1/8/2017 6:40,0.167
1/8/2017 6:50,0.171
1/8/2017 7:00,0.145
1/8/2017 7:10,0.152
1/8/2017 7:20,0.156
1/8/2017 7:30,0.126
1/8/2017 7:40,0.152
1/8/2017 7:50,0.111
1/8/2017 8:00,0.178
1/8/2017 8:10,0.427
1/8/2017 8:20,2.218
1/8/2017 8:30,5.867
1/8/2017 8:40,10.76
1/8/2017 8:50,22.12
1/8/2017 9:00,36.6
1/8/2017 9:10,39.61
1/8/2017 9:20,43.31
1/8/2017 9:30,44.84
1/8/2017 9:40,65.76
1/8/2017 9:50,74.8
1/8/2017 10:00,93.5
1/8/2017 10:10,117.8
1/8/2017 10:20,118.4
1/8/2017 10:30,122.5
1/8/2017 10:40,72.2
1/8/2017 10:50,125
1/8/2017 11:00,168.4
1/8/2017 11:10,113.7
1/8/2017 11:20,167.6
1/8/2017 11:30,144.3
1/8/2017 11:40,158
1/8/2017 11:50,131.4
1/8/2017 12:00,90.9
1/8/2017 12:10,95.2
1/8/2017 12:20,101.3
1/8/2017 12:30,121.7
1/8/2017 12:40,118.9
1/8/2017 12:50,100.6
1/8/2017 13:00,105.1
1/8/2017 13:10,142.1
1/8/2017 13:20,123.6
1/8/2017 13:30,114.3
1/8/2017 13:40,142.1
1/8/2017 13:50,125.7
1/8/2017 14:00,104.2
1/8/2017 14:10,108.6
1/8/2017 14:20,114.7
1/8/2017 14:30,118.7
1/8/2017 14:40,99.8
1/8/2017 14:50,85.4
1/8/2017 15:00,85.6
1/8/2017 15:10,83.4
1/8/2017 15:20,124.7
1/8/2017 15:30,223.2
1/8/2017 15:40,210
1/8/2017 15:50,138.3
1/8/2017 16:00,200.8
1/8/2017 16:10,139.1
1/8/2017 16:20,73.4
1/8/2017 16:30,156.1
1/8/2017 16:40,124.9
1/8/2017 16:50,242.9
1/8/2017 17:00,227.2
1/8/2017 17:10,211.4
1/8/2017 17:20,178.1
1/8/2017 17:30,133.6
1/8/2017 17:40,112.3
1/8/2017 17:50,67.63
1/8/2017 18:00,28.13
1/8/2017 18:10,11.62
1/8/2017 18:20,3.627
1/8/2017 18:30,0.964
1/8/2017 18:40,0.208
1/8/2017 18:50,0.122
1/8/2017 19:00,0.085
1/8/2017 19:10,0.104
1/8/2017 19:20,0.108
1/8/2017 19:30,0.074
1/8/2017 19:40,0.082
1/8/2017 19:50,0.089
1/8/2017 20:00,0.111
1/8/2017 20:10,0.119
1/8/2017 20:20,0.13
1/8/2017 20:30,0.141
1/8/2017 20:40,0.122
1/8/2017 20:50,0.104
1/8/2017 21:00,0.119
1/8/2017 21:10,0.122
1/8/2017 21:20,0.13
1/8/2017 21:30,0.119
1/8/2017 21:40,0.152
1/8/2017 21:50,0.122
1/8/2017 22:00,0.104
1/8/2017 22:10,0.178
1/8/2017 22:20,0.115
1/8/2017 22:30,0.141
1/8/2017 22:40,0.134
1/8/2017 22:50,0.141
1/8/2017 23:00,0.126
1/8/2017 23:10,0.145
1/8/2017 23:20,0.156
1/8/2017 23:30,0.082
1/8/2017 23:40,0.152
1/8/2017 23:50,0.122
1/9/2017 0:00,0.156
1/9/2017 0:10,0.111
1/9/2017 0:20,0.152
1/9/2017 0:30,0.152
1/9/2017 0:40,0.134
1/9/2017 0:50,0.134
1/9/2017 1:00,0.137
1/9/2017 1:10,0.111
1/9/2017 1:20,0.119
1/9/2017 1:30,0.13
1/9/2017 1:40,0.137
1/9/2017 1:50,0.141
1/9/2017 2:00,0.145
1/9/2017 2:10,0.137
1/9/2017 2:20,0.145
1/9/2017 2:30,0.163
1/9/2017 2:40,0.171
1/9/2017 2:50,0.152
1/9/2017 3:00,0.145
1/9/2017 3:10,0.163
1/9/2017 3:20,0.137
1/9/2017 3:30,0.134
1/9/2017 3:40,0.204
1/9/2017 3:50,0.148
1/9/2017 4:00,0.134
1/9/2017 4:10,0.126
1/9/2017 4:20,0.152
1/9/2017 4:30,0.122
1/9/2017 4:40,0.108
1/9/2017 4:50,0.13
1/9/2017 5:00,0.145
1/9/2017 5:10,0.145
1/9/2017 5:20,0.185
1/9/2017 5:30,0.185
1/9/2017 5:40,0.126
1/9/2017 5:50,0.13
1/9/2017 6:00,0.152
1/9/2017 6:10,0.119
1/9/2017 6:20,0.122
1/9/2017 6:30,0.148
1/9/2017 6:40,0.111
1/9/2017 6:50,0.134
1/9/2017 7:00,0.115
1/9/2017 7:10,0.152
1/9/2017 7:20,0.134
1/9/2017 7:30,0.137
1/9/2017 7:40,0.156
1/9/2017 7:50,0.093
1/9/2017 8:00,0.134
1/9/2017 8:10,0.43
1/9/2017 8:20,1.042
1/9/2017 8:30,3.149
1/9/2017 8:40,6.075
1/9/2017 8:50,25
1/9/2017 9:00,42.81
1/9/2017 9:10,38.62
1/9/2017 9:20,69.85
1/9/2017 9:30,99.1
1/9/2017 9:40,88.5
1/9/2017 9:50,123.1
1/9/2017 10:00,112.3
1/9/2017 10:10,93.8
1/9/2017 10:20,92.5
1/9/2017 10:30,120.6
1/9/2017 10:40,138.4
1/9/2017 10:50,107.9
1/9/2017 11:00,142.9
1/9/2017 11:10,127.3
1/9/2017 11:20,107.1
1/9/2017 11:30,120.3
1/9/2017 11:40,172
1/9/2017 11:50,171.8
1/9/2017 12:00,185.5
1/9/2017 12:10,197.1
1/9/2017 12:20,206.4
1/9/2017 12:30,209.1
1/9/2017 12:40,188.9
1/9/2017 12:50,210.6
1/9/2017 13:00,170.5
1/9/2017 13:10,172.4
1/9/2017 13:20,137.4
1/9/2017 13:30,114.3
1/9/2017 13:40,98.2
1/9/2017 13:50,93.2
1/9/2017 14:00,91.9
1/9/2017 14:10,86.2
1/9/2017 14:20,85.2
1/9/2017 14:30,90.3
1/9/2017 14:40,89.6
1/9/2017 14:50,119.4
1/9/2017 15:00,157.2
1/9/2017 15:10,249.9
1/9/2017 15:20,363.5
1/9/2017 15:30,373.2
1/9/2017 15:40,398.3
1/9/2017 15:50,306.3
1/9/2017 16:00,188
1/9/2017 16:10,172
1/9/2017 16:20,223.5
1/9/2017 16:30,169.5
1/9/2017 16:40,139.4
1/9/2017 16:50,150
1/9/2017 17:00,175.5
1/9/2017 17:10,213.7
1/9/2017 17:20,129.1
1/9/2017 17:30,34.01
1/9/2017 17:40,10.73
1/9/2017 17:50,8.32
1/9/2017 18:00,7.08
1/9/2017 18:10,4.851
1/9/2017 18:20,2.325
1/9/2017 18:30,0.99
1/9/2017 18:40,0.241
1/9/2017 18:50,0.108
1/9/2017 19:00,0.108
1/9/2017 19:10,0.1
1/9/2017 19:20,0.119
1/9/2017 19:30,0.104
1/9/2017 19:40,0.052
1/9/2017 19:50,0.13
1/9/2017 20:00,0.145
1/9/2017 20:10,0.13
1/9/2017 20:20,0.156
1/9/2017 20:30,0.208
1/9/2017 20:40,0.148
1/9/2017 20:50,0.134
1/9/2017 21:00,0.137
1/9/2017 21:10,0.089
1/9/2017 21:20,0.137
1/9/2017 21:30,0.111
1/9/2017 21:40,0.093
1/9/2017 21:50,0.137
1/9/2017 22:00,0.122
1/9/2017 22:10,0.152
1/9/2017 22:20,0.115
1/9/2017 22:30,0.122
1/9/2017 22:40,0.096
1/9/2017 22:50,0.137
1/9/2017 23:00,0.141
1/9/2017 23:10,0.108
1/9/2017 23:20,0.148
1/9/2017 23:30,0.122
1/9/2017 23:40,0.096
1/9/2017 23:50,0.156
1/10/2017 0:00,0.104
1/10/2017 0:10,0.13
1/10/2017 0:20,0.145
1/10/2017 0:30,0.13
1/10/2017 0:40,0.115
1/10/2017 0:50,0.159
1/10/2017 1:00,0.122
1/10/2017 1:10,0.148
1/10/2017 1:20,0.178
1/10/2017 1:30,0.111
1/10/2017 1:40,0.137
1/10/2017 1:50,0.182
1/10/2017 2:00,0.152
1/10/2017 2:10,0.174
1/10/2017 2:20,0.145
1/10/2017 2:30,0.178
1/10/2017 2:40,0.156
1/10/2017 2:50,0.163
1/10/2017 3:00,0.152
1/10/2017 3:10,0.148
1/10/2017 3:20,0.163
1/10/2017 3:30,0.152
1/10/2017 3:40,0.148
1/10/2017 3:50,0.108
1/10/2017 4:00,0.156
1/10/2017 4:10,0.122
1/10/2017 4:20,0.126
1/10/2017 4:30,0.13
1/10/2017 4:40,0.197
1/10/2017 4:50,0.163
1/10/2017 5:00,0.208
1/10/2017 5:10,0.115
1/10/2017 5:20,0.122
1/10/2017 5:30,0.148
1/10/2017 5:40,0.152
1/10/2017 5:50,0.178
1/10/2017 6:00,0.115
1/10/2017 6:10,0.156
1/10/2017 6:20,0.148
1/10/2017 6:30,0.171
1/10/2017 6:40,0.152
1/10/2017 6:50,0.1
1/10/2017 7:00,0.204
1/10/2017 7:10,0.148
1/10/2017 7:20,0.111
1/10/2017 7:30,0.078
1/10/2017 7:40,0.134
1/10/2017 7:50,0.148
1/10/2017 8:00,0.185
1/10/2017 8:10,0.634
1/10/2017 8:20,2.325
1/10/2017 8:30,5.211
1/10/2017 8:40,11.62
1/10/2017 8:50,16.87
1/10/2017 9:00,24.26
1/10/2017 9:10,27.78
1/10/2017 9:20,34.34
1/10/2017 9:30,64.64
1/10/2017 9:40,57.69
1/10/2017 9:50,54.9
1/10/2017 10:00,69.06
1/10/2017 10:10,103.1
1/10/2017 10:20,126.8
1/10/2017 10:30,98.3
1/10/2017 10:40,72.8
1/10/2017 10:50,71.2
1/10/2017 11:00,73.3
1/10/2017 11:10,76.9
1/10/2017 11:20,96.8
1/10/2017 11:30,121.4
1/10/2017 11:40,108
1/10/2017 11:50,89.8
1/10/2017 12:00,114.5
1/10/2017 12:10,108.1
1/10/2017 12:20,123.2
1/10/2017 12:30,128.4
1/10/2017 12:40,110.5
1/10/2017 12:50,108.6
1/10/2017 13:00,138.3
1/10/2017 13:10,123.1
1/10/2017 13:20,95.8
1/10/2017 13:30,82.7
1/10/2017 13:40,86.7
1/10/2017 13:50,78.1
1/10/2017 14:00,78.6
1/10/2017 14:10,77.2
1/10/2017 14:20,84
1/10/2017 14:30,103.3
1/10/2017 14:40,136.9
1/10/2017 14:50,158.6
1/10/2017 15:00,132.6
1/10/2017 15:10,173.7
1/10/2017 15:20,190.2
1/10/2017 15:30,183.6
1/10/2017 15:40,390.6
1/10/2017 15:50,401.8
1/10/2017 16:00,365.6
1/10/2017 16:10,332.7
1/10/2017 16:20,159.4
1/10/2017 16:30,50.59
1/10/2017 16:40,192.4
1/10/2017 16:50,266.8
1/10/2017 17:00,195.1
1/10/2017 17:10,147.4
1/10/2017 17:20,120.1
1/10/2017 17:30,96.9
1/10/2017 17:40,73.7
1/10/2017 17:50,50.57
1/10/2017 18:00,17.78
1/10/2017 18:10,8.4
1/10/2017 18:20,4.476
1/10/2017 18:30,1.706
1/10/2017 18:40,0.419
1/10/2017 18:50,0.119
1/10/2017 19:00,0.104
1/10/2017 19:10,0.089
1/10/2017 19:20,0.104
1/10/2017 19:30,0.089
1/10/2017 19:40,0.082
1/10/2017 19:50,0.096
1/10/2017 20:00,0.096
1/10/2017 20:10,0.1
1/10/2017 20:20,0.111
1/10/2017 20:30,0.104
1/10/2017 20:40,0.111
1/10/2017 20:50,0.096
1/10/2017 21:00,0.108
1/10/2017 21:10,0.104
1/10/2017 21:20,0.119
1/10/2017 21:30,0.074
1/10/2017 21:40,0.078
1/10/2017 21:50,0.096
1/10/2017 22:00,0.152
1/10/2017 22:10,0.085
1/10/2017 22:20,0.145
1/10/2017 22:30,0.089
1/10/2017 22:40,0.134
1/10/2017 22:50,0.126
1/10/2017 23:00,0.126
1/10/2017 23:10,0.082
1/10/2017 23:20,0.074
1/10/2017 23:30,0.174
1/10/2017 23:40,0.108
1/10/2017 23:50,0.096
1/11/2017 0:00,0.122
1/11/2017 0:10,0.108
1/11/2017 0:20,0.159
1/11/2017 0:30,0.134
1/11/2017 0:40,0.141
1/11/2017 0:50,0.134
1/11/2017 1:00,0.085
1/11/2017 1:10,0.126
1/11/2017 1:20,0.115
1/11/2017 1:30,0.115
1/11/2017 1:40,0.13
1/11/2017 1:50,0.137
1/11/2017 2:00,0.13
1/11/2017 2:10,0.145
1/11/2017 2:20,0.148
1/11/2017 2:30,0.111
1/11/2017 2:40,0.126
1/11/2017 2:50,0.137
1/11/2017 3:00,0.096
1/11/2017 3:10,0.122
1/11/2017 3:20,0.119
1/11/2017 3:30,0.126
1/11/2017 3:40,0.148
1/11/2017 3:50,0.13
1/11/2017 4:00,0.126
1/11/2017 4:10,0.174
1/11/2017 4:20,0.182
1/11/2017 4:30,0.119
1/11/2017 4:40,0.111
1/11/2017 4:50,0.119
1/11/2017 5:00,0.1
1/11/2017 5:10,0.134
1/11/2017 5:20,0.115
1/11/2017 5:30,0.119
1/11/2017 5:40,0.13
1/11/2017 5:50,0.156
1/11/2017 6:00,0.119
1/11/2017 6:10,0.145
1/11/2017 6:20,0.211
1/11/2017 6:30,0.1
1/11/2017 6:40,0.126
1/11/2017 6:50,0.13
1/11/2017 7:00,0.141
1/11/2017 7:10,0.137
1/11/2017 7:20,0.145
1/11/2017 7:30,0.126
1/11/2017 7:40,0.141
1/11/2017 7:50,0.115
1/11/2017 8:00,0.134
1/11/2017 8:10,0.705
1/11/2017 8:20,3.694
1/11/2017 8:30,9.05
1/11/2017 8:40,16.97
1/11/2017 8:50,23.16
1/11/2017 9:00,60.83
1/11/2017 9:10,75.3
1/11/2017 9:20,82.1
1/11/2017 9:30,80
1/11/2017 9:40,70.4
1/11/2017 9:50,61.5
1/11/2017 10:00,56.99
1/11/2017 10:10,54.17
1/11/2017 10:20,52.79
1/11/2017 10:30,54.77
1/11/2017 10:40,60.4
1/11/2017 10:50,76.8
1/11/2017 11:00,81.6
1/11/2017 11:10,78.9
1/11/2017 11:20,84.8
1/11/2017 11:30,82.8
1/11/2017 11:40,78.8
1/11/2017 11:50,71.4
1/11/2017 12:00,73.3
1/11/2017 12:10,77.8
1/11/2017 12:20,81.2
1/11/2017 12:30,83.9
1/11/2017 12:40,95.4
1/11/2017 12:50,117.6
1/11/2017 13:00,135.4
1/11/2017 13:10,158.3
1/11/2017 13:20,176.6
1/11/2017 13:30,162.1
1/11/2017 13:40,204.8
1/11/2017 13:50,248.3
1/11/2017 14:00,238.3
1/11/2017 14:10,222.4
1/11/2017 14:20,215.9
1/11/2017 14:30,224.4
1/11/2017 14:40,215.4
1/11/2017 14:50,280.7
1/11/2017 15:00,332
1/11/2017 15:10,348.9
1/11/2017 15:20,355.2
1/11/2017 15:30,365.9
1/11/2017 15:40,354.6
1/11/2017 15:50,344.3
1/11/2017 16:00,292.6
1/11/2017 16:10,272.7
1/11/2017 16:20,188.4
1/11/2017 16:30,98
1/11/2017 16:40,100.2
1/11/2017 16:50,130.2
1/11/2017 17:00,105.5
1/11/2017 17:10,109.7
1/11/2017 17:20,108
1/11/2017 17:30,84
1/11/2017 17:40,53.91
1/11/2017 17:50,33.01
1/11/2017 18:00,19.7
1/11/2017 18:10,9.82
1/11/2017 18:20,4.146
1/11/2017 18:30,1.298
1/11/2017 18:40,0.326
1/11/2017 18:50,0.126
1/11/2017 19:00,0.104
1/11/2017 19:10,0.134
1/11/2017 19:20,0.111
1/11/2017 19:30,0.089
1/11/2017 19:40,0.122
1/11/2017 19:50,0.111
1/11/2017 20:00,0.134
1/11/2017 20:10,0.119
1/11/2017 20:20,0.122
1/11/2017 20:30,0.13
1/11/2017 20:40,0.159
1/11/2017 20:50,0.137
1/11/2017 21:00,0.171
1/11/2017 21:10,0.141
1/11/2017 21:20,0.089
1/11/2017 21:30,0.096
1/11/2017 21:40,0.1
1/11/2017 21:50,0.119
1/11/2017 22:00,0.104
1/11/2017 22:10,0.104
1/11/2017 22:20,0.152
1/11/2017 22:30,0.108
1/11/2017 22:40,0.137
1/11/2017 22:50,0.126
1/11/2017 23:00,0.093
1/11/2017 23:10,0.096
1/11/2017 23:20,0.115
1/11/2017 23:30,0.104
1/11/2017 23:40,0.134
1/11/2017 23:50,0.078
1/12/2017 0:00,0.1
1/12/2017 0:10,0.148
1/12/2017 0:20,0.111
1/12/2017 0:30,0.145
1/12/2017 0:40,0.078
1/12/2017 0:50,0.119
1/12/2017 1:00,0.122
1/12/2017 1:10,0.104
1/12/2017 1:20,0.156
1/12/2017 1:30,0.13
1/12/2017 1:40,0.104
1/12/2017 1:50,0.156
1/12/2017 2:00,0.137
1/12/2017 2:10,0.137
1/12/2017 2:20,0.134
1/12/2017 2:30,0.082
1/12/2017 2:40,0.185
1/12/2017 2:50,0.141
1/12/2017 3:00,0.119
1/12/2017 3:10,0.111
1/12/2017 3:20,0.171
1/12/2017 3:30,0.141
1/12/2017 3:40,0.115
1/12/2017 3:50,0.089
1/12/2017 4:00,0.104
1/12/2017 4:10,0.167
1/12/2017 4:20,0.115
1/12/2017 4:30,0.115
1/12/2017 4:40,0.152
1/12/2017 4:50,0.152
1/12/2017 5:00,0.104
1/12/2017 5:10,0.111
1/12/2017 5:20,0.104
1/12/2017 5:30,0.13
1/12/2017 5:40,0.145
1/12/2017 5:50,0.122
1/12/2017 6:00,0.119
1/12/2017 6:10,0.126
1/12/2017 6:20,0.13
1/12/2017 6:30,0.156
1/12/2017 6:40,0.141
1/12/2017 6:50,0.111
1/12/2017 7:00,0.163
1/12/2017 7:10,0.137
1/12/2017 7:20,0.134
1/12/2017 7:30,0.104
1/12/2017 7:40,0.137
1/12/2017 7:50,0.111
1/12/2017 8:00,0.126
1/12/2017 8:10,0.219
1/12/2017 8:20,0.464
1/12/2017 8:30,1.539
1/12/2017 8:40,2.845
1/12/2017 8:50,4.647
1/12/2017 9:00,9.61
1/12/2017 9:10,15.69
1/12/2017 9:20,38.14
1/12/2017 9:30,59.21
1/12/2017 9:40,39.65
1/12/2017 9:50,46.76
1/12/2017 10:00,98.6
1/12/2017 10:10,195
1/12/2017 10:20,223.8
1/12/2017 10:30,223.9
1/12/2017 10:40,195.8
1/12/2017 10:50,175.4
1/12/2017 11:00,190.7
1/12/2017 11:10,217.6
1/12/2017 11:20,235.6
1/12/2017 11:30,227.4
1/12/2017 11:40,188.2
1/12/2017 11:50,116.9
1/12/2017 12:00,125.2
1/12/2017 12:10,221.2
1/12/2017 12:20,299.8
1/12/2017 12:30,245.8
1/12/2017 12:40,272.8
1/12/2017 12:50,292.8
1/12/2017 13:00,329.2
1/12/2017 13:10,329.7
1/12/2017 13:20,375.7
1/12/2017 13:30,336
1/12/2017 13:40,311.5
1/12/2017 13:50,189
1/12/2017 14:00,204.2
1/12/2017 14:10,255.6
1/12/2017 14:20,258.8
1/12/2017 14:30,259.2
1/12/2017 14:40,334.5
1/12/2017 14:50,348.2
1/12/2017 15:00,298.9
1/12/2017 15:10,276.7
1/12/2017 15:20,162.6
1/12/2017 15:30,122.9
1/12/2017 15:40,126.1
1/12/2017 15:50,212.1
1/12/2017 16:00,187.6
1/12/2017 16:10,179.4
1/12/2017 16:20,139.5
1/12/2017 16:30,148.8
1/12/2017 16:40,146
1/12/2017 16:50,158.5
1/12/2017 17:00,111.9
1/12/2017 17:10,74.6
1/12/2017 17:20,68.05
1/12/2017 17:30,64.9
1/12/2017 17:40,47.95
1/12/2017 17:50,28.38
1/12/2017 18:00,21.14
1/12/2017 18:10,12.59
1/12/2017 18:20,3.894
1/12/2017 18:30,1.435
1/12/2017 18:40,0.389
1/12/2017 18:50,0.167
1/12/2017 19:00,0.145
1/12/2017 19:10,0.096
1/12/2017 19:20,0.104
1/12/2017 19:30,0.108
1/12/2017 19:40,0.082
1/12/2017 19:50,0.085
1/12/2017 20:00,0.159
1/12/2017 20:10,0.115
1/12/2017 20:20,0.167
1/12/2017 20:30,0.134
1/12/2017 20:40,0.13
1/12/2017 20:50,0.13
1/12/2017 21:00,0.137
1/12/2017 21:10,0.13
1/12/2017 21:20,0.126
1/12/2017 21:30,0.137
1/12/2017 21:40,0.145
1/12/2017 21:50,0.152
1/12/2017 22:00,0.137
1/12/2017 22:10,0.145
1/12/2017 22:20,0.137
1/12/2017 22:30,0.126
1/12/2017 22:40,0.104
1/12/2017 22:50,0.141
1/12/2017 23:00,0.093
1/12/2017 23:10,0.152
1/12/2017 23:20,0.096
1/12/2017 23:30,0.137
1/12/2017 23:40,0.156
1/12/2017 23:50,0.13
1/13/2017 0:00,0.148
1/13/2017 0:10,0.122
1/13/2017 0:20,0.148
1/13/2017 0:30,0.141
1/13/2017 0:40,0.13
1/13/2017 0:50,0.148
1/13/2017 1:00,0.13
1/13/2017 1:10,0.185
1/13/2017 1:20,0.185
1/13/2017 1:30,0.141
1/13/2017 1:40,0.145
1/13/2017 1:50,0.141
1/13/2017 2:00,0.137
1/13/2017 2:10,0.159
1/13/2017 2:20,0.171
1/13/2017 2:30,0.193
1/13/2017 2:40,0.148
1/13/2017 2:50,0.152
1/13/2017 3:00,0.159
1/13/2017 3:10,0.159
1/13/2017 3:20,0.122
1/13/2017 3:30,0.13
1/13/2017 3:40,0.182
1/13/2017 3:50,0.159
1/13/2017 4:00,0.13
1/13/2017 4:10,0.148
1/13/2017 4:20,0.126
1/13/2017 4:30,0.119
1/13/2017 4:40,0.137
1/13/2017 4:50,0.178
1/13/2017 5:00,0.119
1/13/2017 5:10,0.159
1/13/2017 5:20,0.108
1/13/2017 5:30,0.148
1/13/2017 5:40,0.178
1/13/2017 5:50,0.189
1/13/2017 6:00,0.171
1/13/2017 6:10,0.167
1/13/2017 6:20,0.126
1/13/2017 6:30,0.13
1/13/2017 6:40,0.178
1/13/2017 6:50,0.134
1/13/2017 7:00,0.163
1/13/2017 7:10,0.148
1/13/2017 7:20,0.126
1/13/2017 7:30,0.126
1/13/2017 7:40,0.159
1/13/2017 7:50,0.167
1/13/2017 8:00,0.148
1/13/2017 8:10,0.278
1/13/2017 8:20,1.009
1/13/2017 8:30,2.518
1/13/2017 8:40,6.038
1/13/2017 8:50,10.63
1/13/2017 9:00,15.14
1/13/2017 9:10,19.56
1/13/2017 9:20,20.35
1/13/2017 9:30,27.33
1/13/2017 9:40,30.62
1/13/2017 9:50,36.9
1/13/2017 10:00,48.84
1/13/2017 10:10,80.2
1/13/2017 10:20,86.3
1/13/2017 10:30,79.6
1/13/2017 10:40,98.6
1/13/2017 10:50,125.1
1/13/2017 11:00,135.6
1/13/2017 11:10,170.5
1/13/2017 11:20,179.1
1/13/2017 11:30,184.9
1/13/2017 11:40,182.6
1/13/2017 11:50,201.2
1/13/2017 12:00,197.6
1/13/2017 12:10,185
1/13/2017 12:20,223.2
1/13/2017 12:30,234.4
1/13/2017 12:40,231.3
1/13/2017 12:50,234.4
1/13/2017 13:00,241.2
1/13/2017 13:10,237.6
1/13/2017 13:20,236.9
1/13/2017 13:30,255
1/13/2017 13:40,242.4
1/13/2017 13:50,252.2
1/13/2017 14:00,254.6
1/13/2017 14:10,245.1
1/13/2017 14:20,252
1/13/2017 14:30,254.5
1/13/2017 14:40,254.4
1/13/2017 14:50,245.2
1/13/2017 15:00,213.1
1/13/2017 15:10,211.1
1/13/2017 15:20,222
1/13/2017 15:30,243.4
1/13/2017 15:40,249
1/13/2017 15:50,211.9
1/13/2017 16:00,174.5
1/13/2017 16:10,221
1/13/2017 16:20,215
1/13/2017 16:30,140.5
1/13/2017 16:40,121.8
1/13/2017 16:50,139.5
1/13/2017 17:00,116.9
1/13/2017 17:10,67.92
1/13/2017 17:20,64.5
1/13/2017 17:30,55.36
1/13/2017 17:40,44.21
1/13/2017 17:50,25.17
1/13/2017 18:00,18.41
1/13/2017 18:10,10.84
1/13/2017 18:20,5.059
1/13/2017 18:30,1.261
1/13/2017 18:40,0.308
1/13/2017 18:50,0.119
1/13/2017 19:00,0.089
1/13/2017 19:10,0.122
1/13/2017 19:20,0.108
1/13/2017 19:30,0.141
1/13/2017 19:40,0.082
1/13/2017 19:50,0.093
1/13/2017 20:00,0.089
1/13/2017 20:10,0.137
1/13/2017 20:20,0.126
1/13/2017 20:30,0.141
1/13/2017 20:40,0.093
1/13/2017 20:50,0.1
1/13/2017 21:00,0.096
1/13/2017 21:10,0.122
1/13/2017 21:20,0.085
1/13/2017 21:30,0.141
1/13/2017 21:40,0.115
1/13/2017 21:50,0.137
1/13/2017 22:00,0.111
1/13/2017 22:10,0.156
1/13/2017 22:20,0.108
1/13/2017 22:30,0.167
1/13/2017 22:40,0.159
1/13/2017 22:50,0.152
1/13/2017 23:00,0.115
1/13/2017 23:10,0.185
1/13/2017 23:20,0.137
