Datetime,GeneralDiffuseFlows
1/7/2017 11:40,409
1/7/2017 11:50,416
1/7/2017 12:00,429.1
1/7/2017 12:10,444.5
1/7/2017 12:20,454.8
1/7/2017 12:30,462.5
1/7/2017 12:40,345.1
1/7/2017 12:50,251.2
1/7/2017 13:00,333.3
1/7/2017 13:10,271.6
1/7/2017 13:20,199.4
1/7/2017 13:30,279.9
1/7/2017 13:40,239.3
1/7/2017 13:50,206.9
1/7/2017 14:00,182.6
1/7/2017 14:10,230.5
1/7/2017 14:20,194
1/7/2017 14:30,166
1/7/2017 14:40,155.7
1/7/2017 14:50,138.4
1/7/2017 15:00,163.5
1/7/2017 15:10,175.2
1/7/2017 15:20,190
1/7/2017 15:30,253.5
1/7/2017 15:40,315.7
1/7/2017 15:50,299.7
1/7/2017 16:00,282.8
1/7/2017 16:10,262
1/7/2017 16:20,237.6
1/7/2017 16:30,213.4
1/7/2017 16:40,174.3
1/7/2017 16:50,116.5
1/7/2017 17:00,87.9
1/7/2017 17:10,111
1/7/2017 17:20,96.2
1/7/2017 17:30,74
1/7/2017 17:40,51.03
1/7/2017 17:50,34.82
1/7/2017 18:00,14.88
1/7/2017 18:10,8.43
1/7/2017 18:20,4.041
1/7/2017 18:30,1.449
1/7/2017 18:40,0.315
1/7/2017 18:50,0.077
1/7/2017 19:00,0.059
1/7/2017 19:10,0.073
1/7/2017 19:20,0.059
1/7/2017 19:30,0.059
1/7/2017 19:40,0.077
1/7/2017 19:50,0.081
1/7/2017 20:00,0.044
1/7/2017 20:10,0.095
1/7/2017 20:20,0.044
1/7/2017 20:30,0.029
1/7/2017 20:40,0.062
1/7/2017 20:50,0.04
1/7/2017 21:00,0.059
1/7/2017 21:10,0.051
1/7/2017 21:20,0.044
1/7/2017 21:30,0.04
1/7/2017 21:40,0.04
1/7/2017 21:50,0.048
1/7/2017 22:00,0.048
1/7/2017 22:10,0.07
1/7/2017 22:20,0.059
1/7/2017 22:30,0.062
1/7/2017 22:40,0.081
1/7/2017 22:50,0.055
1/7/2017 23:00,0.055
1/7/2017 23:10,0.051
1/7/2017 23:20,0.07
1/7/2017 23:30,0.048
1/7/2017 23:40,0.048
1/7/2017 23:50,0.073
1/8/2017 0:00,0.048
1/8/2017 0:10,0.044
1/8/2017 0:20,0.033
1/8/2017 0:30,0.055
1/8/2017 0:40,0.04
1/8/2017 0:50,0.048
1/8/2017 1:00,0.044
1/8/2017 1:10,0.048
1/8/2017 1:20,0.011
1/8/2017 1:30,0.066
1/8/2017 1:40,0.066
1/8/2017 1:50,0.044
1/8/2017 2:00,0.04
1/8/2017 2:10,0.048
1/8/2017 2:20,0.022
1/8/2017 2:30,0.055
1/8/2017 2:40,0.062
1/8/2017 2:50,0.048
1/8/2017 3:00,0.044
1/8/2017 3:10,0.029
1/8/2017 3:20,0.04
1/8/2017 3:30,0.059
1/8/2017 3:40,0.073
1/8/2017 3:50,0.037
1/8/2017 4:00,0.062
1/8/2017 4:10,0.037
1/8/2017 4:20,0.048
1/8/2017 4:30,0.073
1/8/2017 4:40,0.07
1/8/2017 4:50,0.04
1/8/2017 5:00,0.055
1/8/2017 5:10,0.077
1/8/2017 5:20,0.051
1/8/2017 5:30,0.055
1/8/2017 5:40,0.059
1/8/2017 5:50,0.059
1/8/2017 6:00,0.044
1/8/2017 6:10,0.033
1/8/2017 6:20,0.077
1/8/2017 6:30,0.04
1/8/2017 6:40,0.037
1/8/2017 6:50,0.048
1/8/2017 7:00,0.088
1/8/2017 7:10,0.044
1/8/2017 7:20,0.037
1/8/2017 7:30,0.062
1/8/2017 7:40,0.051
1/8/2017 7:50,0.106
1/8/2017 8:00,0.113
1/8/2017 8:10,0.388
1/8/2017 8:20,2.229
1/8/2017 8:30,6.028
1/8/2017 8:40,11.26
1/8/2017 8:50,25.75
1/8/2017 9:00,51.31
1/8/2017 9:10,66.06
1/8/2017 9:20,81.4
1/8/2017 9:30,72.6
1/8/2017 9:40,116.6
1/8/2017 9:50,124.7
1/8/2017 10:00,104.6
1/8/2017 10:10,154.4
1/8/2017 10:20,217
1/8/2017 10:30,161.9
1/8/2017 10:40,90.9
1/8/2017 10:50,183.8
1/8/2017 11:00,308.3
1/8/2017 11:10,149.7
1/8/2017 11:20,204.4
1/8/2017 11:30,167.3
1/8/2017 11:40,205.4
1/8/2017 11:50,283
1/8/2017 12:00,304.2
1/8/2017 12:10,311.9
1/8/2017 12:20,420.5
1/8/2017 12:30,344
1/8/2017 12:40,238.4
1/8/2017 12:50,297.4
1/8/2017 13:00,230.3
1/8/2017 13:10,329.4
1/8/2017 13:20,209.7
1/8/2017 13:30,244.6
1/8/2017 13:40,261.9
1/8/2017 13:50,232.2
1/8/2017 14:00,175.5
1/8/2017 14:10,298.8
1/8/2017 14:20,230.9
1/8/2017 14:30,227.5
1/8/2017 14:40,167.3
1/8/2017 14:50,204.5
1/8/2017 15:00,139.7
1/8/2017 15:10,86.3
1/8/2017 15:20,157.7
1/8/2017 15:30,251.4
1/8/2017 15:40,220.3
1/8/2017 15:50,140.4
1/8/2017 16:00,191.5
1/8/2017 16:10,133.4
1/8/2017 16:20,73.9
1/8/2017 16:30,141.6
1/8/2017 16:40,116
1/8/2017 16:50,214.7
1/8/2017 17:00,196.8
1/8/2017 17:10,183.4
1/8/2017 17:20,153.8
1/8/2017 17:30,114.3
1/8/2017 17:40,97.2
1/8/2017 17:50,58.3
1/8/2017 18:00,26.82
1/8/2017 18:10,11.23
1/8/2017 18:20,3.411
1/8/2017 18:30,0.856
1/8/2017 18:40,0.231
1/8/2017 18:50,0.07
1/8/2017 19:00,0.048
1/8/2017 19:10,0.062
1/8/2017 19:20,0.055
1/8/2017 19:30,0.081
1/8/2017 19:40,0.048
1/8/2017 19:50,0.048
1/8/2017 20:00,0.066
1/8/2017 20:10,0.04
1/8/2017 20:20,0.044
1/8/2017 20:30,0.051
1/8/2017 20:40,0.073
1/8/2017 20:50,0.11
1/8/2017 21:00,0.084
1/8/2017 21:10,0.073
1/8/2017 21:20,0.095
1/8/2017 21:30,0.059
1/8/2017 21:40,0.055
1/8/2017 21:50,0.102
1/8/2017 22:00,0.051
1/8/2017 22:10,0.051
1/8/2017 22:20,0.04
1/8/2017 22:30,0.055
1/8/2017 22:40,0.044
1/8/2017 22:50,0.055
1/8/2017 23:00,0.073
1/8/2017 23:10,0.051
1/8/2017 23:20,0.077
1/8/2017 23:30,0.084
1/8/2017 23:40,0.095
1/8/2017 23:50,0.055
1/9/2017 0:00,0.033
1/9/2017 0:10,0.07
1/9/2017 0:20,0.062
1/9/2017 0:30,0.055
1/9/2017 0:40,0.059
1/9/2017 0:50,0.081
1/9/2017 1:00,0.066
1/9/2017 1:10,0.048
1/9/2017 1:20,0.07
1/9/2017 1:30,0.055
1/9/2017 1:40,0.066
1/9/2017 1:50,0.07
1/9/2017 2:00,0.055
1/9/2017 2:10,0.051
1/9/2017 2:20,0.077
1/9/2017 2:30,0.066
1/9/2017 2:40,0.091
1/9/2017 2:50,0.066
1/9/2017 3:00,0.062
1/9/2017 3:10,0.051
1/9/2017 3:20,0.084
1/9/2017 3:30,0.055
1/9/2017 3:40,0.055
1/9/2017 3:50,0.048
1/9/2017 4:00,0.066
1/9/2017 4:10,0.066
1/9/2017 4:20,0.066
1/9/2017 4:30,0.102
1/9/2017 4:40,0.055
1/9/2017 4:50,0.088
1/9/2017 5:00,0.059
1/9/2017 5:10,0.059
1/9/2017 5:20,0.059
1/9/2017 5:30,0.073
1/9/2017 5:40,0.07
1/9/2017 5:50,0.062
1/9/2017 6:00,0.055
1/9/2017 6:10,0.084
1/9/2017 6:20,0.048
1/9/2017 6:30,0.051
1/9/2017 6:40,0.088
1/9/2017 6:50,0.051
1/9/2017 7:00,0.084
1/9/2017 7:10,0.033
1/9/2017 7:20,0.088
1/9/2017 7:30,0.081
1/9/2017 7:40,0.051
1/9/2017 7:50,0.077
1/9/2017 8:00,0.088
1/9/2017 8:10,0.399
1/9/2017 8:20,1.061
1/9/2017 8:30,3.177
1/9/2017 8:40,6.16
1/9/2017 8:50,25.97
1/9/2017 9:00,47.19
1/9/2017 9:10,41.34
1/9/2017 9:20,79
1/9/2017 9:30,145.3
1/9/2017 9:40,168.1
1/9/2017 9:50,206.7
1/9/2017 10:00,236.9
1/9/2017 10:10,246
1/9/2017 10:20,286
1/9/2017 10:30,349
1/9/2017 10:40,387.8
1/9/2017 10:50,367.7
1/9/2017 11:00,417
1/9/2017 11:10,419.7
1/9/2017 11:20,384.4
1/9/2017 11:30,371
1/9/2017 11:40,490.9
1/9/2017 11:50,279.9
1/9/2017 12:00,226.8
1/9/2017 12:10,290.5
1/9/2017 12:20,374.2
1/9/2017 12:30,491
1/9/2017 12:40,452.4
1/9/2017 12:50,574
1/9/2017 13:00,504.7
1/9/2017 13:10,441.5
1/9/2017 13:20,460
1/9/2017 13:30,462.5
1/9/2017 13:40,493.4
1/9/2017 13:50,510.1
1/9/2017 14:00,498.4
1/9/2017 14:10,486.8
1/9/2017 14:20,426.8
1/9/2017 14:30,307.4
1/9/2017 14:40,208
1/9/2017 14:50,148.9
1/9/2017 15:00,223.9
1/9/2017 15:10,325.9
1/9/2017 15:20,416
1/9/2017 15:30,385.2
1/9/2017 15:40,386.9
1/9/2017 15:50,292.3
1/9/2017 16:00,183.7
1/9/2017 16:10,170.5
1/9/2017 16:20,217
1/9/2017 16:30,164.5
1/9/2017 16:40,135
1/9/2017 16:50,142.3
1/9/2017 17:00,161.9
1/9/2017 17:10,190.2
1/9/2017 17:20,118.2
1/9/2017 17:30,32.8
1/9/2017 17:40,10.41
1/9/2017 17:50,7.92
1/9/2017 18:00,6.705
1/9/2017 18:10,4.604
1/9/2017 18:20,2.302
1/9/2017 18:30,0.926
1/9/2017 18:40,0.194
1/9/2017 18:50,0.044
1/9/2017 19:00,0.051
1/9/2017 19:10,0.051
1/9/2017 19:20,0.066
1/9/2017 19:30,0.066
1/9/2017 19:40,0.059
1/9/2017 19:50,0.062
1/9/2017 20:00,0.037
1/9/2017 20:10,0.022
1/9/2017 20:20,0.04
1/9/2017 20:30,0.033
1/9/2017 20:40,0.051
1/9/2017 20:50,0.062
1/9/2017 21:00,0.066
1/9/2017 21:10,0.084
1/9/2017 21:20,0.04
1/9/2017 21:30,0.055
1/9/2017 21:40,0.073
1/9/2017 21:50,0.077
1/9/2017 22:00,0.062
1/9/2017 22:10,0.073
1/9/2017 22:20,0.048
1/9/2017 22:30,0.073
1/9/2017 22:40,0.055
1/9/2017 22:50,0.048
1/9/2017 23:00,0.051
1/9/2017 23:10,0.091
1/9/2017 23:20,0.07
1/9/2017 23:30,0.062
1/9/2017 23:40,0.07
1/9/2017 23:50,0.048
1/10/2017 0:00,0.066
1/10/2017 0:10,0.033
1/10/2017 0:20,0.066
1/10/2017 0:30,0.033
1/10/2017 0:40,0.04
1/10/2017 0:50,0.04
1/10/2017 1:00,0.062
1/10/2017 1:10,0.055
1/10/2017 1:20,0.033
1/10/2017 1:30,0.055
1/10/2017 1:40,0.037
1/10/2017 1:50,0.022
1/10/2017 2:00,0.048
1/10/2017 2:10,0.033
1/10/2017 2:20,0.026
1/10/2017 2:30,0.048
1/10/2017 2:40,0.048
1/10/2017 2:50,0.044
1/10/2017 3:00,0.04
1/10/2017 3:10,0.062
1/10/2017 3:20,0.059
1/10/2017 3:30,0.051
1/10/2017 3:40,0.081
1/10/2017 3:50,0.073
1/10/2017 4:00,0.048
1/10/2017 4:10,0.059
1/10/2017 4:20,0.04
1/10/2017 4:30,0.048
1/10/2017 4:40,0.015
1/10/2017 4:50,0.07
1/10/2017 5:00,0.048
1/10/2017 5:10,0.044
1/10/2017 5:20,0.026
1/10/2017 5:30,0.081
1/10/2017 5:40,0.04
1/10/2017 5:50,0.059
1/10/2017 6:00,0.04
1/10/2017 6:10,0.044
1/10/2017 6:20,0.062
1/10/2017 6:30,0.059
1/10/2017 6:40,0.081
1/10/2017 6:50,0.081
1/10/2017 7:00,0.055
1/10/2017 7:10,0.051
1/10/2017 7:20,0.081
1/10/2017 7:30,0.088
1/10/2017 7:40,0.055
1/10/2017 7:50,0.102
1/10/2017 8:00,0.124
1/10/2017 8:10,0.63
1/10/2017 8:20,2.167
1/10/2017 8:30,5.19
1/10/2017 8:40,11.91
1/10/2017 8:50,17.44
1/10/2017 9:00,25.28
1/10/2017 9:10,28.94
1/10/2017 9:20,38.24
1/10/2017 9:30,134.1
1/10/2017 9:40,164.5
1/10/2017 9:50,191.1
1/10/2017 10:00,233
1/10/2017 10:10,291.5
1/10/2017 10:20,337.4
1/10/2017 10:30,330.1
1/10/2017 10:40,314.4
1/10/2017 10:50,329.6
1/10/2017 11:00,356.5
1/10/2017 11:10,357.7
1/10/2017 11:20,300.7
1/10/2017 11:30,363.2
1/10/2017 11:40,413.9
1/10/2017 11:50,410
1/10/2017 12:00,420.7
1/10/2017 12:10,473.1
1/10/2017 12:20,450.4
1/10/2017 12:30,414.6
1/10/2017 12:40,488.5
1/10/2017 12:50,518.1
1/10/2017 13:00,475
1/10/2017 13:10,521.9
1/10/2017 13:20,496.8
1/10/2017 13:30,484.2
1/10/2017 13:40,484.9
1/10/2017 13:50,473.6
1/10/2017 14:00,461.8
1/10/2017 14:10,458.8
1/10/2017 14:20,449.7
1/10/2017 14:30,436.7
1/10/2017 14:40,418.6
1/10/2017 14:50,329.8
1/10/2017 15:00,160.1
1/10/2017 15:10,180.7
1/10/2017 15:20,188.5
1/10/2017 15:30,186.6
1/10/2017 15:40,370.4
1/10/2017 15:50,369.9
1/10/2017 16:00,332.3
1/10/2017 16:10,297.5
1/10/2017 16:20,145.3
1/10/2017 16:30,52.75
1/10/2017 16:40,158.5
1/10/2017 16:50,236
1/10/2017 17:00,167.2
1/10/2017 17:10,123.6
1/10/2017 17:20,99.7
1/10/2017 17:30,79.5
1/10/2017 17:40,59.64
1/10/2017 17:50,40.94
1/10/2017 18:00,16.86
1/10/2017 18:10,8.24
1/10/2017 18:20,4.337
1/10/2017 18:30,1.684
1/10/2017 18:40,0.362
1/10/2017 18:50,0.059
1/10/2017 19:00,0.077
1/10/2017 19:10,0.059
1/10/2017 19:20,0.073
1/10/2017 19:30,0.062
1/10/2017 19:40,0.084
1/10/2017 19:50,0.07
1/10/2017 20:00,0.051
1/10/2017 20:10,0.048
1/10/2017 20:20,0.037
1/10/2017 20:30,0.066
1/10/2017 20:40,0.051
1/10/2017 20:50,0.055
1/10/2017 21:00,0.062
1/10/2017 21:10,0.026
1/10/2017 21:20,0.073
1/10/2017 21:30,0.066
1/10/2017 21:40,0.062
1/10/2017 21:50,0.04
1/10/2017 22:00,0.04
1/10/2017 22:10,0.044
1/10/2017 22:20,0.026
1/10/2017 22:30,0.073
1/10/2017 22:40,0.037
1/10/2017 22:50,0.073
1/10/2017 23:00,0.077
1/10/2017 23:10,0.044
1/10/2017 23:20,0.055
1/10/2017 23:30,0.077
1/10/2017 23:40,0.073
1/10/2017 23:50,0.066
1/11/2017 0:00,0.073
1/11/2017 0:10,0.066
1/11/2017 0:20,0.033
1/11/2017 0:30,0.084
1/11/2017 0:40,0.055
1/11/2017 0:50,0.055
1/11/2017 1:00,0.07
1/11/2017 1:10,0.062
1/11/2017 1:20,0.026
1/11/2017 1:30,0.055
1/11/2017 1:40,0.055
1/11/2017 1:50,0.081
1/11/2017 2:00,0.088
1/11/2017 2:10,0.051
1/11/2017 2:20,0.07
1/11/2017 2:30,0.051
1/11/2017 2:40,0.084
1/11/2017 2:50,0.059
1/11/2017 3:00,0.04
1/11/2017 3:10,0.048
1/11/2017 3:20,0.07
1/11/2017 3:30,0.055
1/11/2017 3:40,0.081
1/11/2017 3:50,0.062
1/11/2017 4:00,0.055
1/11/2017 4:10,0.077
1/11/2017 4:20,0.044
1/11/2017 4:30,0.077
1/11/2017 4:40,0.07
1/11/2017 4:50,0.059
1/11/2017 5:00,0.088
1/11/2017 5:10,0.084
1/11/2017 5:20,0.062
1/11/2017 5:30,0.062
1/11/2017 5:40,0.066
1/11/2017 5:50,0.048
1/11/2017 6:00,0.07
1/11/2017 6:10,0.059
1/11/2017 6:20,0.066
1/11/2017 6:30,0.091
1/11/2017 6:40,0.073
1/11/2017 6:50,0.113
1/11/2017 7:00,0.062
1/11/2017 7:10,0.066
1/11/2017 7:20,0.077
1/11/2017 7:30,0.084
1/11/2017 7:40,0.044
1/11/2017 7:50,0.073
1/11/2017 8:00,0.135
1/11/2017 8:10,0.761
1/11/2017 8:20,3.729
1/11/2017 8:30,9.33
1/11/2017 8:40,17.67
1/11/2017 8:50,24.76
1/11/2017 9:00,67.35
1/11/2017 9:10,90.5
1/11/2017 9:20,111.8
1/11/2017 9:30,142.2
1/11/2017 9:40,169.9
1/11/2017 9:50,190.7
1/11/2017 10:00,218.6
1/11/2017 10:10,238.8
1/11/2017 10:20,253.7
1/11/2017 10:30,257.4
1/11/2017 10:40,288
1/11/2017 10:50,202.4
1/11/2017 11:00,297.2
1/11/2017 11:10,337.3
1/11/2017 11:20,343.5
1/11/2017 11:30,384.9
1/11/2017 11:40,426.2
1/11/2017 11:50,430.2
1/11/2017 12:00,438.8
1/11/2017 12:10,446.8
1/11/2017 12:20,453.3
1/11/2017 12:30,457.3
1/11/2017 12:40,368.7
1/11/2017 12:50,375.8
1/11/2017 13:00,456.5
1/11/2017 13:10,487.1
1/11/2017 13:20,499.2
1/11/2017 13:30,414.6
1/11/2017 13:40,324.1
1/11/2017 13:50,361.9
1/11/2017 14:00,312.4
1/11/2017 14:10,280.8
1/11/2017 14:20,306.6
1/11/2017 14:30,353.1
1/11/2017 14:40,317.4
1/11/2017 14:50,402.6
1/11/2017 15:00,391.9
1/11/2017 15:10,361.8
1/11/2017 15:20,347.8
1/11/2017 15:30,345.6
1/11/2017 15:40,329
1/11/2017 15:50,315.7
1/11/2017 16:00,269
1/11/2017 16:10,249.7
1/11/2017 16:20,177
1/11/2017 16:30,95.8
1/11/2017 16:40,98.2
1/11/2017 16:50,126.2
1/11/2017 17:00,103.6
1/11/2017 17:10,103.4
1/11/2017 17:20,98.7
1/11/2017 17:30,75.3
1/11/2017 17:40,48.89
1/11/2017 17:50,31.33
1/11/2017 18:00,19.01
1/11/2017 18:10,9.47
1/11/2017 18:20,4.015
1/11/2017 18:30,1.237
1/11/2017 18:40,0.264
1/11/2017 18:50,0.073
1/11/2017 19:00,0.04
1/11/2017 19:10,0.066
1/11/2017 19:20,0.055
1/11/2017 19:30,0.077
1/11/2017 19:40,0.055
1/11/2017 19:50,0.07
1/11/2017 20:00,0.062
1/11/2017 20:10,0.073
1/11/2017 20:20,0.084
1/11/2017 20:30,0.051
1/11/2017 20:40,0.051
1/11/2017 20:50,0.073
1/11/2017 21:00,0.051
1/11/2017 21:10,0.066
1/11/2017 21:20,0.07
1/11/2017 21:30,0.055
1/11/2017 21:40,0.048
1/11/2017 21:50,0.062
1/11/2017 22:00,0.066
1/11/2017 22:10,0.026
1/11/2017 22:20,0.04
1/11/2017 22:30,0.059
1/11/2017 22:40,0.037
1/11/2017 22:50,0.062
1/11/2017 23:00,0.048
1/11/2017 23:10,0.084
1/11/2017 23:20,0.051
1/11/2017 23:30,0.055
1/11/2017 23:40,0.051
1/11/2017 23:50,0.091
1/12/2017 0:00,0.07
1/12/2017 0:10,0.051
1/12/2017 0:20,0.048
1/12/2017 0:30,0.051
1/12/2017 0:40,0.073
1/12/2017 0:50,0.081
1/12/2017 1:00,0.055
1/12/2017 1:10,0.051
1/12/2017 1:20,0.029
1/12/2017 1:30,0.084
1/12/2017 1:40,0.077
1/12/2017 1:50,0.081
1/12/2017 2:00,0.084
1/12/2017 2:10,0.084
1/12/2017 2:20,0.07
1/12/2017 2:30,0.088
1/12/2017 2:40,0.022
1/12/2017 2:50,0.04
1/12/2017 3:00,0.055
1/12/2017 3:10,0.044
1/12/2017 3:20,0.073
1/12/2017 3:30,0.051
1/12/2017 3:40,0.051
1/12/2017 3:50,0.081
1/12/2017 4:00,0.07
1/12/2017 4:10,0.073
1/12/2017 4:20,0.059
1/12/2017 4:30,0.084
1/12/2017 4:40,0.077
1/12/2017 4:50,0.048
1/12/2017 5:00,0.073
1/12/2017 5:10,0.04
1/12/2017 5:20,0.051
1/12/2017 5:30,0.059
1/12/2017 5:40,0.051
1/12/2017 5:50,0.066
1/12/2017 6:00,0.07
1/12/2017 6:10,0.048
1/12/2017 6:20,0.055
1/12/2017 6:30,0.033
1/12/2017 6:40,0.066
1/12/2017 6:50,0.066
1/12/2017 7:00,0.026
1/12/2017 7:10,0.051
1/12/2017 7:20,0.091
1/12/2017 7:30,0.084
1/12/2017 7:40,0.059
1/12/2017 7:50,0.044
1/12/2017 8:00,0.081
1/12/2017 8:10,0.139
1/12/2017 8:20,0.49
1/12/2017 8:30,1.585
1/12/2017 8:40,2.829
1/12/2017 8:50,4.798
1/12/2017 9:00,10.05
1/12/2017 9:10,16.41
1/12/2017 9:20,37.99
1/12/2017 9:30,58.42
1/12/2017 9:40,39.54
1/12/2017 9:50,47.41
1/12/2017 10:00,108.2
1/12/2017 10:10,289.6
1/12/2017 10:20,365.4
1/12/2017 10:30,409.3
1/12/2017 10:40,328
1/12/2017 10:50,183.8
1/12/2017 11:00,199.9
1/12/2017 11:10,228.3
1/12/2017 11:20,253.3
1/12/2017 11:30,254.4
1/12/2017 11:40,391.1
1/12/2017 11:50,444.5
1/12/2017 12:00,353.9
1/12/2017 12:10,373.4
1/12/2017 12:20,577.5
1/12/2017 12:30,606.9
1/12/2017 12:40,502.4
1/12/2017 12:50,334.2
1/12/2017 13:00,634.9
1/12/2017 13:10,666.8
1/12/2017 13:20,709
1/12/2017 13:30,466.6
1/12/2017 13:40,433.7
1/12/2017 13:50,337.7
1/12/2017 14:00,233.1
1/12/2017 14:10,401
1/12/2017 14:20,480
1/12/2017 14:30,439.7
1/12/2017 14:40,458.6
1/12/2017 14:50,416.2
1/12/2017 15:00,319
1/12/2017 15:10,274.6
1/12/2017 15:20,161
1/12/2017 15:30,123.2
1/12/2017 15:40,125.1
1/12/2017 15:50,207.3
1/12/2017 16:00,182.4
1/12/2017 16:10,174.4
1/12/2017 16:20,135.4
1/12/2017 16:30,142.4
1/12/2017 16:40,137.2
1/12/2017 16:50,145.2
1/12/2017 17:00,104.3
1/12/2017 17:10,70.4
1/12/2017 17:20,65.17
1/12/2017 17:30,61.82
1/12/2017 17:40,46.3
1/12/2017 17:50,27.8
1/12/2017 18:00,20.7
1/12/2017 18:10,12.32
1/12/2017 18:20,3.858
1/12/2017 18:30,1.362
1/12/2017 18:40,0.359
1/12/2017 18:50,0.059
1/12/2017 19:00,0.048
1/12/2017 19:10,0.048
1/12/2017 19:20,0.037
1/12/2017 19:30,0.077
1/12/2017 19:40,0.026
1/12/2017 19:50,0.062
1/12/2017 20:00,0.066
1/12/2017 20:10,0.048
1/12/2017 20:20,0.048
1/12/2017 20:30,0.062
1/12/2017 20:40,0.055
1/12/2017 20:50,0.055
1/12/2017 21:00,0.051
1/12/2017 21:10,0.077
1/12/2017 21:20,0.055
1/12/2017 21:30,0.059
1/12/2017 21:40,0.048
1/12/2017 21:50,0.051
1/12/2017 22:00,0.048
1/12/2017 22:10,0.04
1/12/2017 22:20,0.077
1/12/2017 22:30,0.051
1/12/2017 22:40,0.07
1/12/2017 22:50,0.062
1/12/2017 23:00,0.04
1/12/2017 23:10,0.044
1/12/2017 23:20,0.062
1/12/2017 23:30,0.048
1/12/2017 23:40,0.055
1/12/2017 23:50,0.073
1/13/2017 0:00,0.048
1/13/2017 0:10,0.073
1/13/2017 0:20,0.051
1/13/2017 0:30,0.062
1/13/2017 0:40,0.051
1/13/2017 0:50,0.059
1/13/2017 1:00,0.055
1/13/2017 1:10,0.048
1/13/2017 1:20,0.037
1/13/2017 1:30,0.055
1/13/2017 1:40,0.066
1/13/2017 1:50,0.026
1/13/2017 2:00,0.044
1/13/2017 2:10,0.033
1/13/2017 2:20,0.062
1/13/2017 2:30,0.044
1/13/2017 2:40,0.055
1/13/2017 2:50,0.055
1/13/2017 3:00,0.055
1/13/2017 3:10,0.037
1/13/2017 3:20,0.059
1/13/2017 3:30,0.055
1/13/2017 3:40,0.04
1/13/2017 3:50,0.048
1/13/2017 4:00,0.044
1/13/2017 4:10,0.04
1/13/2017 4:20,0.059
1/13/2017 4:30,0.066
1/13/2017 4:40,0.055
1/13/2017 4:50,0.033
1/13/2017 5:00,0.055
1/13/2017 5:10,0.062
1/13/2017 5:20,0.044
1/13/2017 5:30,0.051
1/13/2017 5:40,0.055
1/13/2017 5:50,0.037
1/13/2017 6:00,0.055
1/13/2017 6:10,0.059
1/13/2017 6:20,0.048
1/13/2017 6:30,0.048
1/13/2017 6:40,0.033
1/13/2017 6:50,0.062
1/13/2017 7:00,0.07
1/13/2017 7:10,0.048
1/13/2017 7:20,0.066
1/13/2017 7:30,0.051
1/13/2017 7:40,0.048
1/13/2017 7:50,0.044
1/13/2017 8:00,0.07
1/13/2017 8:10,0.223
1/13/2017 8:20,0.992
1/13/2017 8:30,2.5
1/13/2017 8:40,5.958
1/13/2017 8:50,10.5
1/13/2017 9:00,14.89
1/13/2017 9:10,19.19
1/13/2017 9:20,20.02
1/13/2017 9:30,26.85
1/13/2017 9:40,30.25
1/13/2017 9:50,36.49
1/13/2017 10:00,48.32
1/13/2017 10:10,79
1/13/2017 10:20,85
1/13/2017 10:30,78.4
1/13/2017 10:40,97
1/13/2017 10:50,123.1
1/13/2017 11:00,133.5
1/13/2017 11:10,168.2
1/13/2017 11:20,160.6
1/13/2017 11:30,184.8
1/13/2017 11:40,182.7
1/13/2017 11:50,199.1
1/13/2017 12:00,194.6
1/13/2017 12:10,183.4
1/13/2017 12:20,220
1/13/2017 12:30,231.2
1/13/2017 12:40,228.4
1/13/2017 12:50,230.6
1/13/2017 13:00,236.7
1/13/2017 13:10,233.1
1/13/2017 13:20,232.2
1/13/2017 13:30,250.3
1/13/2017 13:40,239.7
1/13/2017 13:50,248
1/13/2017 14:00,252.9
1/13/2017 14:10,244.8
1/13/2017 14:20,248.7
1/13/2017 14:30,249.5
1/13/2017 14:40,248.7
1/13/2017 14:50,239.1
1/13/2017 15:00,208.2
1/13/2017 15:10,205.9
1/13/2017 15:20,216.5
1/13/2017 15:30,237.1
1/13/2017 15:40,243.1
1/13/2017 15:50,207.5
1/13/2017 16:00,172.2
1/13/2017 16:10,218.1
1/13/2017 16:20,210.8
1/13/2017 16:30,140.5
1/13/2017 16:40,123.1
1/13/2017 16:50,139.4
1/13/2017 17:00,115.5
1/13/2017 17:10,68.37
1/13/2017 17:20,63.08
1/13/2017 17:30,54
1/13/2017 17:40,43.09
1/13/2017 17:50,24.78
1/13/2017 18:00,18.11
1/13/2017 18:10,10.55
1/13/2017 18:20,4.882
1/13/2017 18:30,1.157
1/13/2017 18:40,0.271
1/13/2017 18:50,0.091
1/13/2017 19:00,0.037
1/13/2017 19:10,0.055
1/13/2017 19:20,0.04
1/13/2017 19:30,0.026
1/13/2017 19:40,0.051
1/13/2017 19:50,0.04
1/13/2017 20:00,0.062
1/13/2017 20:10,0.055
1/13/2017 20:20,0.048
1/13/2017 20:30,0.044
1/13/2017 20:40,0.059
1/13/2017 20:50,0.055
1/13/2017 21:00,0.026
1/13/2017 21:10,0.055
1/13/2017 21:20,0.062
1/13/2017 21:30,0.07
1/13/2017 21:40,0.04
1/13/2017 21:50,0.051
1/13/2017 22:00,0.055
1/13/2017 22:10,0.051
1/13/2017 22:20,0.059
1/13/2017 22:30,0.044
1/13/2017 22:40,0.051
1/13/2017 22:50,0.062
1/13/2017 23:00,0.059
1/13/2017 23:10,0.022
1/13/2017 23:20,0.07
1/13/2017 23:30,0.048
1/13/2017 23:40,0.026
1/13/2017 23:50,0.029
